#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
79.3%	3966000	-107436.37693917216	302.23344999444214	558
79.3%	3967000	-107960.1693440997	304.84386282153577	558
79.4%	3968000	-108520.39863195969	301.62324025662707	558
79.4%	3969000	-108513.22941828705	298.1177182991979	558
79.4%	3970000	-108327.13702507876	293.2543619768916	558
79.4%	3971000	-107854.07269279915	303.79258854459226	558
79.4%	3972000	-107674.94653863343	297.9753677542765	558
79.5%	3973000	-108087.53554381011	304.15424044533296	558
79.5%	3974000	-108228.96933414252	300.41590754074446	558
79.5%	3975000	-107976.84941880917	301.186028088591	558
79.5%	3976000	-107903.63118836889	299.2605445341671	558
79.5%	3977000	-107864.47654299974	296.7574200220406	558
79.6%	3978000	-108040.68369763903	298.3620738021358	558
79.6%	3979000	-107756.88980181445	299.607740783818	558
79.6%	3980000	-107662.16696271813	304.35444411212285	558
79.6%	3981000	-107523.62952177995	303.3193279061877	558
79.6%	3982000	-108169.22832931532	300.4324436610198	558
79.7%	3983000	-108302.07723347866	304.8051961960857	558
79.7%	3984000	-108048.13480022014	301.32726416885583	558
79.7%	3985000	-107708.83494665893	297.3725981092456	558
79.7%	3986000	-107229.9523055458	299.692403905061	558
79.7%	3987000	-107435.10067245737	299.0810853630849	558
79.8%	3988000	-108407.61810865789	300.4501723407553	558
79.8%	3989000	-107978.37105707289	296.48995247948324	558
79.8%	3990000	-107968.90352758812	299.522505283775	558
79.8%	3991000	-108006.29960475117	297.33786119153297	558
79.8%	3992000	-107875.8983063926	303.17040053966554	558
79.9%	3993000	-108060.79784002295	304.6786539860119	558
79.9%	3994000	-107567.09199775732	299.7816417502795	558
79.9%	3995000	-107907.55898907944	305.34022074164676	558
79.9%	3996000	-107515.41026942246	306.4851564705217	558
79.9%	3997000	-107437.67444877117	297.13861964122975	558
80.0%	3998000	-108106.22597730323	299.9100549327813	558
80.0%	3999000	-107881.28330948344	303.1841167371192	558
80.0%	4000000	-108027.31849556207	301.54513117634866	558
80.0%	4001000	-107699.86224185559	294.580696048888	558
80.0%	4002000	-107857.20916654076	303.0009947348178	558
80.1%	4003000	-107743.00343166408	297.2163344931672	558
80.1%	4004000	-107707.42602750007	302.00281493923796	558
80.1%	4005000	-107590.55925123091	298.91443451656363	558
80.1%	4006000	-107498.46540189441	302.7676360001901	558
80.1%	4007000	-107417.46779870172	305.91121896724525	558
80.2%	4008000	-107575.80220703827	300.5451626727054	558
80.2%	4009000	-107814.25172928139	300.31814321918694	558
80.2%	4010000	-107836.15193522815	300.9674557782888	558
80.2%	4011000	-107786.68488450209	302.8681276879861	558
80.2%	4012000	-107804.68428566563	300.0628407470325	558
80.3%	4013000	-107282.7047527514	305.4734131242279	558
80.3%	4014000	-108375.93178795814	302.925136169451	558
80.3%	4015000	-108111.89427353302	301.2787264779231	558
80.3%	4016000	-108231.69213282876	295.0539658996223	558
80.3%	4017000	-108049.80509995227	298.88106995891627	558
80.4%	4018000	-107744.66273841984	305.84666565903393	558
80.4%	4019000	-108361.65524120443	293.3223919617456	558
80.4%	4020000	-108175.58169085393	293.9555190106254	558
80.4%	4021000	-108222.14094152045	304.84304334591036	558
80.4%	4022000	-108293.99402689165	302.1065320738049	558
80.5%	4023000	-107683.98220867664	298.5694326964971	558
80.5%	4024000	-108109.89896816341	300.2071747278736	558
80.5%	4025000	-107992.29978765408	298.1143059437984	558
80.5%	4026000	-107976.74813767057	302.67686099544414	558
80.5%	4027000	-107861.33929659333	298.1384260581178	558
80.6%	4028000	-107892.46835258207	298.9516332759998	558
80.6%	4029000	-107980.81281539868	301.01196405610744	558
80.6%	4030000	-107708.87158737564	299.3446578887459	558
80.6%	4031000	-108038.13325366075	297.18714638592223	558
80.6%	4032000	-108369.77031581732	298.14680811980264	558
80.7%	4033000	-107618.38984197075	304.9489202077688	558
80.7%	4034000	-107639.6240338136	295.58601796947147	558
80.7%	4035000	-108243.23139368859	302.4850537104082	558
80.7%	4036000	-107826.80967175402	293.9050503803677	558
80.7%	4037000	-108128.06971090799	292.43383977983495	558
80.8%	4038000	-108020.24923505494	298.6983921418122	558
80.8%	4039000	-108246.57594168046	300.3587645980176	558
80.8%	4040000	-107851.67786321416	300.25756292471993	558
80.8%	4041000	-108037.57218668424	298.3476248192227	558
80.8%	4042000	-107913.84387901123	299.68529016734516	558
80.9%	4043000	-107715.89282918489	300.3867878930623	558
80.9%	4044000	-107206.1497109551	301.5090512357718	558
80.9%	4045000	-107660.36766929994	303.48282274584784	558
80.9%	4046000	-107765.3646218616	302.7325074910759	558
80.9%	4047000	-108055.72404366918	301.494749337791	558
81.0%	4048000	-108036.15528380242	298.8357386392337	558
81.0%	4049000	-108519.10238599335	302.08065732082923	558
81.0%	4050000	-107984.5715923442	301.0530132961904	558
81.0%	4051000	-107852.47299383488	297.48219280206837	558
81.0%	4052000	-107682.23596187262	299.8616149483439	558
81.1%	4053000	-107868.10212513036	294.9068424104695	558
81.1%	4054000	-108084.0775884781	300.39657921818065	558
81.1%	4055000	-107816.73410739633	303.03356498422625	558
81.1%	4056000	-108075.40702712513	295.1005226460339	558
81.1%	4057000	-107849.84249098995	296.3810155956665	558
81.2%	4058000	-108101.69726426853	298.6503559211923	558
81.2%	4059000	-107990.98524757056	301.176103407027	558
81.2%	4060000	-107919.67133066966	295.08355501977826	558
81.2%	4061000	-107985.84823890752	293.26787487235595	558
81.2%	4062000	-108237.94437296828	301.2418526658506	558
81.3%	4063000	-108093.16638237773	302.44744375818937	558
81.3%	4064000	-107880.69324353663	301.72689047481873	558
81.3%	4065000	-108336.31938835583	301.60207418416854	558
81.3%	4066000	-107965.49194276729	297.61796161955243	558
81.3%	4067000	-108099.29781698529	296.6950287395617	558
81.4%	4068000	-107923.61680128798	303.04931997096367	558
81.4%	4069000	-107325.08646773244	297.8814229334122	558
81.4%	4070000	-108165.39529374987	296.91000220116644	558
81.4%	4071000	-108376.93805570644	298.1343407721827	558
81.4%	4072000	-108271.0445891358	294.61074425952563	558
81.5%	4073000	-107234.52084545163	301.33505926654806	558
81.5%	4074000	-107869.25093746465	295.1887168439975	558
81.5%	4075000	-107924.33977149846	306.0006885941774	558
81.5%	4076000	-107560.55196717218	304.4125050690103	558
81.5%	4077000	-107372.09077609447	301.2949158909236	558
81.6%	4078000	-108035.11270538974	299.5526217077801	558
81.6%	4079000	-108282.86603483744	299.86339212879665	558
81.6%	4080000	-108057.57648072857	295.85322867951646	558
81.6%	4081000	-107390.3002224532	300.3773404080309	558
81.6%	4082000	-107814.3752265356	295.8232486500745	558
81.7%	4083000	-108438.95847203303	302.9157435593639	558
81.7%	4084000	-107952.31512278342	305.2762246561861	558
81.7%	4085000	-108033.44726521964	300.4189585214168	558
81.7%	4086000	-108387.37065551453	293.78820967296815	558
81.7%	4087000	-108050.28420544881	298.9453314072535	558
81.8%	4088000	-107834.92996200896	303.5216266965088	558
81.8%	4089000	-108171.60277289618	305.13417004559744	558
81.8%	4090000	-108245.10758842202	298.6296137452612	558
81.8%	4091000	-107943.08187769284	302.6539392241911	558
81.8%	4092000	-107872.45319553325	303.4840040482432	558
81.9%	4093000	-107536.3371013503	300.91525575247	558
81.9%	4094000	-107940.31613143836	299.2187760250344	558
81.9%	4095000	-108082.72106879926	297.97444340965313	558
81.9%	4096000	-107991.89713245188	298.5935608691977	558
81.9%	4097000	-108217.22150992928	307.0016558273864	558
82.0%	4098000	-108163.42773538758	298.9501721985351	558
82.0%	4099000	-108134.25150072458	298.86236762531183	558
82.0%	4100000	-108069.93606263539	298.1261350060514	558
82.0%	4101000	-107853.11823328561	306.35133852305427	558
82.0%	4102000	-107679.61552734533	295.16308948209604	558
82.1%	4103000	-107914.11729227821	298.6259761696636	558
82.1%	4104000	-108368.69227132294	304.2199203802747	558
82.1%	4105000	-108109.65821067989	297.1737244773097	558
82.1%	4106000	-107629.00693726214	306.7873551318958	558
82.1%	4107000	-108093.77398250531	297.5429796708277	558
82.2%	4108000	-108006.91477201786	299.88360652689016	558
82.2%	4109000	-108218.78984196903	301.1584530632683	558
82.2%	4110000	-108212.44689234882	299.6846303485311	558
82.2%	4111000	-108039.23818108859	304.21091477948204	558
82.2%	4112000	-107711.3665768893	300.76817318569755	558
82.3%	4113000	-107839.42471521138	302.36151440178185	558
82.3%	4114000	-107441.91160848527	298.07556426894877	558
82.3%	4115000	-107537.57356712548	302.5282815799457	558
82.3%	4116000	-108225.00532812369	306.47903348023334	558
82.3%	4117000	-107838.3434446645	297.14598503664564	558
82.4%	4118000	-107721.62592611206	298.03619298408745	558
82.4%	4119000	-108180.28752696002	304.4302706597144	558
82.4%	4120000	-108199.23780758516	299.1059844414654	558
82.4%	4121000	-107905.62353036832	298.3640726654231	558
82.4%	4122000	-108112.87921634363	300.3149077294497	558
82.5%	4123000	-107814.78014840512	304.6110704367934	558
82.5%	4124000	-107649.12977886084	305.08326855847724	558
82.5%	4125000	-107678.82115599001	293.5067679234029	558
82.5%	4126000	-108211.51049446943	304.9789628803238	558
82.5%	4127000	-108124.91755117732	303.0571302425785	558
82.6%	4128000	-108102.5632368892	298.48466752472666	558
82.6%	4129000	-108176.68911992875	308.78416712310633	558
82.6%	4130000	-107753.0609331897	301.60602996123527	558
82.6%	4131000	-108199.95116610499	292.95662354993686	558
82.6%	4132000	-107596.51942007802	300.6073170703937	558
82.7%	4133000	-107473.11878353637	305.22431749014817	558
82.7%	4134000	-108080.13883450371	296.4060727848945	558
82.7%	4135000	-108176.3968852316	295.1166791573682	558
82.7%	4136000	-108380.83427150617	297.1409204675229	558
82.7%	4137000	-108318.16832581023	299.19637309828755	558
82.8%	4138000	-108517.26504998119	296.77024383886464	558
82.8%	4139000	-107579.46321527287	303.07812954849936	558
82.8%	4140000	-108133.12561409455	300.6883581696569	558
82.8%	4141000	-108115.85980425449	305.0329061681225	558
82.8%	4142000	-107494.46675709938	297.7245370308894	558
82.9%	4143000	-107630.52527387277	294.97329036177905	558
82.9%	4144000	-108076.21740327077	304.5590442363513	558
82.9%	4145000	-107904.77247031592	293.52052678670316	558
82.9%	4146000	-108363.26001891843	294.87293212202104	558
82.9%	4147000	-108290.59430539189	295.08790372008644	558
83.0%	4148000	-108252.48196949321	305.4943268515696	558
83.0%	4149000	-107901.47255802737	305.4640174603632	558
83.0%	4150000	-107966.29976165853	298.14050565374185	558
83.0%	4151000	-108173.27394857025	294.1761392679437	558
83.0%	4152000	-107799.1472449121	309.1670594650181	558
83.1%	4153000	-108043.92374504986	298.2157079587898	558
83.1%	4154000	-108204.1386436522	299.28129726082176	558
83.1%	4155000	-108266.96397014009	295.4118780143387	558
83.1%	4156000	-107975.57176584215	302.40138166020813	558
83.1%	4157000	-107728.09926414746	306.7211651563754	558
83.2%	4158000	-107885.83604597975	301.2414338827139	558
83.2%	4159000	-107943.97562544234	295.24923072867165	558
83.2%	4160000	-107671.40339232748	304.5979196880298	558
83.2%	4161000	-107548.17115172395	302.3590268756614	558
83.2%	4162000	-108021.84080185601	300.2100994011473	558
83.3%	4163000	-108272.32964773639	292.3887242621272	558
83.3%	4164000	-108353.65614832123	301.1843351926769	558
83.3%	4165000	-107671.07430418464	307.8205536515885	558
83.3%	4166000	-107826.67814936233	303.3882144120844	558
83.3%	4167000	-107855.54178497661	305.5940546895885	558
83.4%	4168000	-107656.18088055402	295.2163228269706	558
83.4%	4169000	-107779.99571304652	301.55858559333643	558
83.4%	4170000	-107860.80990005587	306.9307951609506	558
83.4%	4171000	-107690.89592141984	300.6245261721345	558
83.4%	4172000	-108144.32710444764	300.1735380236667	558
83.5%	4173000	-107993.12543494953	299.96646745574486	558
83.5%	4174000	-108498.79226887063	298.04380870469646	558
83.5%	4175000	-108683.86899237917	306.94366826083336	558
83.5%	4176000	-108307.7185608237	295.203039838764	558
83.5%	4177000	-108621.11147495895	299.7999683211435	558
83.6%	4178000	-107826.3530149213	301.2243420758824	558
83.6%	4179000	-107599.48631013092	300.14629387774846	558
83.6%	4180000	-108281.4464442716	299.4890967230394	558
83.6%	4181000	-107813.66688324395	301.23141597108304	558
83.6%	4182000	-107902.98755840701	298.3195514708847	558
83.7%	4183000	-108113.0460548643	295.27578922367206	558
83.7%	4184000	-108601.56718494045	306.7695624648331	558
83.7%	4185000	-108068.38854176574	299.5529115036526	558
83.7%	4186000	-108253.1706693226	299.2804911092516	558
83.7%	4187000	-108045.91175269708	293.7358624586299	558
83.8%	4188000	-108148.79048442957	299.18406997547237	558
83.8%	4189000	-107795.54166900017	300.74887479017457	558
83.8%	4190000	-107599.10601689201	301.6778909734139	558
83.8%	4191000	-107219.40054922784	294.2653587746684	558
83.8%	4192000	-108183.27651067916	297.84093443024096	558
83.9%	4193000	-107898.06060965639	294.7529120238918	558
83.9%	4194000	-108116.86617985507	300.3052599313569	558
83.9%	4195000	-108187.15874337987	293.80411126013337	558
83.9%	4196000	-107828.68582780869	300.9507163633622	558
83.9%	4197000	-108094.16137362411	304.6380921059509	558
84.0%	4198000	-107582.70504159434	299.4125125514452	558
84.0%	4199000	-107698.16512861336	303.11316280089176	558
84.0%	4200000	-108188.25460073887	296.51696838558786	558
84.0%	4201000	-108202.3057648295	298.40879672106354	558
84.0%	4202000	-108262.91723166988	300.13626519621494	558
84.1%	4203000	-107939.89816914685	300.9581224250186	558
84.1%	4204000	-108138.63347230712	298.28042138896586	558
84.1%	4205000	-107759.5862644955	299.8271869485307	558
84.1%	4206000	-107942.37289920985	304.11278680427813	558
84.1%	4207000	-107981.50661910372	299.68441917969926	558
84.2%	4208000	-107892.51176183834	298.44873974687545	558
84.2%	4209000	-107667.19249166292	299.75945186013735	558
84.2%	4210000	-107662.9651965131	304.0937456564636	558
84.2%	4211000	-108157.98676751577	297.43955646012125	558
84.2%	4212000	-107970.57203601417	301.48934117791765	558
84.3%	4213000	-107776.17219938687	299.0132207909587	558
84.3%	4214000	-107813.74530384736	306.30596060350024	558
84.3%	4215000	-107772.66303767101	297.6659849746924	558
84.3%	4216000	-107974.56194817717	298.76081642786085	558
84.3%	4217000	-107768.39023346198	295.2151956269524	558
84.4%	4218000	-107638.5322443631	305.2812363226882	558
84.4%	4219000	-107920.32384429267	307.7726248439607	558
84.4%	4220000	-107878.7511337644	297.32752699978965	558
84.4%	4221000	-108133.0048927546	291.2472279691906	558
84.4%	4222000	-108159.04794622073	298.2417026661578	558
84.5%	4223000	-107840.12987697474	298.7917925642088	558
84.5%	4224000	-108317.51091731619	305.65542865287387	558
84.5%	4225000	-107977.72959249327	293.6264485210356	558
84.5%	4226000	-107899.58208219404	300.52203286792025	558
84.5%	4227000	-108126.609191122	303.27374998751446	558
84.6%	4228000	-108686.08965204051	297.61565125298307	558
84.6%	4229000	-108130.64910512767	301.3564633399663	558
84.6%	4230000	-108233.92393741617	297.68911424993445	558
84.6%	4231000	-108173.05226165871	298.5910058118453	558
84.6%	4232000	-108558.96164167114	303.1989307816866	558
84.7%	4233000	-108002.96247813082	297.65479568764664	558
84.7%	4234000	-108536.52218699618	300.1784505097369	558
84.7%	4235000	-108062.35378941288	296.1354516285983	558
84.7%	4236000	-108291.49708675547	298.96589613155135	558
84.7%	4237000	-108453.30725566414	306.723959852421	558
84.8%	4238000	-107949.2395334628	295.619696211604	558
84.8%	4239000	-108167.17465233174	303.0588655493218	558
84.8%	4240000	-107895.52073533298	300.60254782357384	558
84.8%	4241000	-107644.34232177399	305.8744905141868	558
84.8%	4242000	-107650.87058059988	298.2757461103745	558
84.9%	4243000	-107578.50347394054	298.4004938670403	558
84.9%	4244000	-108091.48721039714	298.2886465650971	558
84.9%	4245000	-108088.77285390906	301.0264060156411	558
84.9%	4246000	-108184.29674753919	300.61223656981525	558
84.9%	4247000	-107933.75544667593	298.2150080132091	558
85.0%	4248000	-107894.81110407412	303.97318938265863	558
85.0%	4249000	-107679.15313410922	302.09418202960256	558
85.0%	4250000	-107837.1515475118	304.923710037805	558
85.0%	4251000	-107842.44779383647	301.03483007370255	558
85.0%	4252000	-107994.5423001768	299.6299192332627	558
85.1%	4253000	-107898.3833466086	299.9353472788526	558
85.1%	4254000	-108008.03178609675	308.02728805161496	558
85.1%	4255000	-108074.38088300428	302.0353477618722	558
85.1%	4256000	-107949.96955648996	297.79631935328507	558
85.1%	4257000	-108113.60078260186	300.85992711876526	558
85.2%	4258000	-107638.25360207981	294.4785338033054	558
85.2%	4259000	-108052.80707562622	306.22469563666976	558
85.2%	4260000	-108079.49475066969	297.094540705336	558
85.2%	4261000	-107997.49981096131	292.379922107913	558
85.2%	4262000	-108136.44296604907	295.74207704706515	558
85.3%	4263000	-108103.60884618014	295.46667934345857	558
85.3%	4264000	-107943.17777274898	301.5153042728177	558
85.3%	4265000	-108473.16226380947	299.37862520444315	558
85.3%	4266000	-107911.22844051616	300.7277570813854	558
85.3%	4267000	-108437.45354962954	291.6772169000842	558
85.4%	4268000	-108228.35775302094	300.5559019041598	558
85.4%	4269000	-107403.23662444646	305.5177579839751	558
85.4%	4270000	-107365.36279023974	300.5721292371557	558
85.4%	4271000	-107424.43219729373	301.2614909903751	558
85.4%	4272000	-108008.56709992583	300.6564102600017	558
85.5%	4273000	-108117.08961175662	300.0265072657375	558
85.5%	4274000	-108237.5456137436	299.94891171224435	558
85.5%	4275000	-108466.24383347272	303.14190622635044	558
85.5%	4276000	-107886.78541628784	296.68679251956365	558
85.5%	4277000	-108350.00631122943	305.96058248187336	558
85.6%	4278000	-107942.1891495334	293.91698877659326	558
85.6%	4279000	-108715.08106599678	301.0568528981009	558
85.6%	4280000	-107800.11331965704	296.4769455341441	558
85.6%	4281000	-108101.28651003423	295.62955695821046	558
85.6%	4282000	-107630.08346405788	296.5132304457824	558
85.7%	4283000	-108129.85869991407	304.77074901277336	558
85.7%	4284000	-108403.5468853782	304.6163730359303	558
85.7%	4285000	-107911.85408583889	293.8711942500382	558
85.7%	4286000	-107825.57243254548	298.5235002345538	558
85.7%	4287000	-107502.88484473736	295.94719753639595	558
85.8%	4288000	-107864.85098661412	303.0891673358597	558
85.8%	4289000	-107881.74764607404	305.32143499077984	558
85.8%	4290000	-107975.14677196066	297.71820557735776	558
85.8%	4291000	-108252.79486277979	298.14399687748676	558
85.8%	4292000	-108260.51159131597	295.0687925605507	558
85.9%	4293000	-107819.8404742023	305.8166706221226	558
85.9%	4294000	-107729.26415186934	307.4077030303086	558
85.9%	4295000	-108001.78303526994	302.8525255830579	558
85.9%	4296000	-107812.32577485661	299.0203027487118	558
85.9%	4297000	-108140.2729713812	304.30373762459453	558
86.0%	4298000	-107966.03725020005	294.91330251383386	558
86.0%	4299000	-107739.09830300463	297.4107276048278	558
86.0%	4300000	-107656.65271788253	305.1105908147888	558
86.0%	4301000	-107576.15498044994	294.28082682376373	558
86.0%	4302000	-107709.12907348596	304.5438978865766	558
86.1%	4303000	-108154.83527795807	303.1154547320292	558
86.1%	4304000	-108201.39652174967	296.82270965533235	558
86.1%	4305000	-107841.90042467043	298.1074950065747	558
86.1%	4306000	-108092.9074888113	291.2737651950565	558
86.1%	4307000	-108232.75051294547	300.3526759058263	558
86.2%	4308000	-108229.61250166572	302.8481324590222	558
86.2%	4309000	-107822.01962855388	297.2657665388304	558
86.2%	4310000	-107516.82246317086	302.3898273701555	558
86.2%	4311000	-108040.19731796463	298.71006083077765	558
86.2%	4312000	-107912.53138058027	300.891365213482	558
86.3%	4313000	-107452.3850278547	302.0475433651256	558
86.3%	4314000	-107766.1035381991	297.36193007240854	558
86.3%	4315000	-108194.60076544713	298.39723773989215	558
86.3%	4316000	-108653.85644418863	301.3706294746135	558
86.3%	4317000	-107709.63303463184	297.39427961928135	558
86.4%	4318000	-108209.83834568481	298.08735818173943	558
86.4%	4319000	-107828.79386599059	297.1281624379992	558
86.4%	4320000	-107939.27754661022	303.4619257519612	558
86.4%	4321000	-107992.29550947691	305.34569379256516	558
86.4%	4322000	-107550.07691598148	299.376991762469	558
86.5%	4323000	-107812.98613776569	306.47358315073	558
86.5%	4324000	-107915.76520914631	302.6880583848661	558
86.5%	4325000	-108266.91431955947	305.8524570029812	558
86.5%	4326000	-108697.94637017907	294.6416918355416	558
86.5%	4327000	-107980.2269408144	296.86541881633667	558
86.6%	4328000	-108456.81642398122	300.33810585882884	558
86.6%	4329000	-108282.17771196738	295.3629624792066	558
86.6%	4330000	-108329.44483901351	295.7971422412348	558
86.6%	4331000	-108372.15790778561	297.5517666860401	558
86.6%	4332000	-107972.14920141618	298.45013379544315	558
86.7%	4333000	-108245.95661419537	302.01314126982805	558
86.7%	4334000	-107680.975545689	300.790900771745	558
86.7%	4335000	-107542.3399926764	289.12640740037773	558
86.7%	4336000	-107973.83232924668	298.6603934587594	558
86.7%	4337000	-108051.30360255553	293.6287644135174	558
86.8%	4338000	-107742.54521346977	299.48880740879173	558
86.8%	4339000	-108319.54811301269	301.29185797600877	558
86.8%	4340000	-108183.34229952074	302.45531851359397	558
86.8%	4341000	-107914.01355677214	302.58497083545325	558
86.8%	4342000	-108082.12511077896	301.76758769040725	558
86.9%	4343000	-107953.68978016218	301.7674561078102	558
86.9%	4344000	-107879.58932368667	297.90289187098716	558
86.9%	4345000	-107772.60687943106	303.38997911646453	558
86.9%	4346000	-107575.56331130839	300.255758882043	558
86.9%	4347000	-107493.84879216598	301.07975437008645	558
87.0%	4348000	-107935.14411043492	303.1010379489359	558
87.0%	4349000	-107880.04547867249	307.6779146521467	558
87.0%	4350000	-107498.11130380281	301.9116941425738	558
87.0%	4351000	-108159.90299501317	299.55564111726324	558
87.0%	4352000	-108287.21625809674	298.80361369264114	558
87.1%	4353000	-107598.01286619832	292.04318483004187	558
87.1%	4354000	-107922.05236390675	297.24617038071204	558
87.1%	4355000	-107844.92826834833	305.4756252169989	558
87.1%	4356000	-107625.88737070863	300.1765058506648	558
87.1%	4357000	-107930.84428223036	301.43965850795837	558
87.2%	4358000	-107681.41296906979	304.30535175753795	558
87.2%	4359000	-107415.28381807171	309.82983641071394	558
87.2%	4360000	-107704.9848106713	301.404206805462	558
87.2%	4361000	-107893.17249931302	307.43578756536454	558
87.2%	4362000	-108198.46230540914	302.10605953923016	558
87.3%	4363000	-108148.14802872646	303.02129082649503	558
87.3%	4364000	-107505.4887032318	301.18953173444265	558
87.3%	4365000	-107789.7140170571	289.0806750084126	558
87.3%	4366000	-107742.04093781416	298.863250070816	558
87.3%	4367000	-107802.12250827602	306.70412574250395	558
87.4%	4368000	-107940.37224606657	299.35376275004285	558
87.4%	4369000	-107430.35073528462	300.5766203393592	558
87.4%	4370000	-108023.07829357707	302.6351187390613	558
87.4%	4371000	-107979.08416331979	304.3777902741127	558
87.4%	4372000	-107834.89450374013	297.6898079838031	558
87.5%	4373000	-107490.29508084385	302.5407509276688	558
87.5%	4374000	-108180.51259809174	300.40668971115895	558
87.5%	4375000	-107834.72957484191	299.30212734439687	558
87.5%	4376000	-107654.515180344	299.5067221731433	558
87.5%	4377000	-108069.94385949825	295.41871990120825	558
87.6%	4378000	-107999.93153478648	293.8898626722547	558
87.6%	4379000	-108429.09053631965	300.04506535868757	558
87.6%	4380000	-108186.05184561177	298.9658833722469	558
87.6%	4381000	-108045.6816123582	302.3273402754689	558
87.6%	4382000	-107617.53632921539	299.39350549546134	558
87.7%	4383000	-107871.04114019102	306.7867696961645	558
87.7%	4384000	-107364.89993785112	299.1576306151051	558
87.7%	4385000	-107464.81039476208	300.09162293719487	558
87.7%	4386000	-107960.52794324746	295.36850499766035	558
87.7%	4387000	-108339.95780790434	296.22959281513295	558
87.8%	4388000	-108387.9720251495	296.2910716530085	558
87.8%	4389000	-108196.47339740512	297.67037722722955	558
87.8%	4390000	-107696.68460257491	302.09369767021224	558
87.8%	4391000	-108114.10206966382	299.03075763208955	558
87.8%	4392000	-108111.82739183726	303.3764182418026	558
87.9%	4393000	-107833.05179906054	297.07721849122845	558
87.9%	4394000	-107820.68095285725	294.56830049880904	558
87.9%	4395000	-108215.94019384263	303.2011795553305	558
87.9%	4396000	-108190.84200492501	301.10772728501627	558
87.9%	4397000	-108133.47449017386	302.44011183763104	558
88.0%	4398000	-107999.55720623373	302.67293337210197	558
88.0%	4399000	-107738.44597006124	302.5461126567475	558
88.0%	4400000	-107960.02940783114	294.7767412916501	558
88.0%	4401000	-108478.35843494721	297.60996539213585	558
88.0%	4402000	-107840.40952420747	298.64241294328133	558
88.1%	4403000	-107975.29980980814	304.05139483313405	558
88.1%	4404000	-107549.23007183685	297.34024385646364	558
88.1%	4405000	-107557.34980168357	299.08808206931906	558
88.1%	4406000	-107939.04961231374	298.61548668806984	558
88.1%	4407000	-108313.8683181121	302.45351750991824	558
88.2%	4408000	-107922.8434824124	299.24192101106564	558
88.2%	4409000	-107515.56067115325	302.845252354988	558
88.2%	4410000	-107735.71863679611	301.9559227038481	558
88.2%	4411000	-107598.01880609198	301.8298773628151	558
88.2%	4412000	-107958.50259599555	296.3527265266717	558
88.3%	4413000	-107766.564059044	297.41034920828633	558
88.3%	4414000	-107787.68484202866	299.19451744444666	558
88.3%	4415000	-107673.1104556343	301.1322127375161	558
88.3%	4416000	-107691.30164492619	305.87106311888454	558
88.3%	4417000	-107865.33329626499	297.4062581065718	558
88.4%	4418000	-107872.81538440427	311.3472507477757	558
88.4%	4419000	-107707.87634849735	303.73723242565296	558
88.4%	4420000	-107660.90535615664	304.3914409654544	558
88.4%	4421000	-107860.3357543631	303.0750428454459	558
88.4%	4422000	-107839.23480680934	299.97428735892345	558
88.5%	4423000	-108446.82292679115	298.3130995409342	558
88.5%	4424000	-108206.89437406813	294.5795288289084	558
88.5%	4425000	-109052.05690950179	293.57350790231817	558
88.5%	4426000	-108366.88282743655	300.80732736099066	558
88.5%	4427000	-107771.94748967094	302.64593067354184	558
88.6%	4428000	-107912.97409106721	303.13981157059544	558
88.6%	4429000	-107547.59943877347	296.62593793769014	558
88.6%	4430000	-107585.40801858995	306.991952315571	558
88.6%	4431000	-108002.93121209601	302.08871070784164	558
88.6%	4432000	-108191.34905563737	302.49804964200325	558
88.7%	4433000	-108082.86847321969	297.0008469942249	558
88.7%	4434000	-107869.14328401187	302.33897820205067	558
88.7%	4435000	-108035.2285648312	307.34448476293073	558
88.7%	4436000	-107609.5584233019	299.76283276004307	558
88.7%	4437000	-107895.70368048316	303.01891631977884	558
88.8%	4438000	-108217.67503156909	301.68391413361326	558
88.8%	4439000	-108001.98188531469	302.25172301727684	558
88.8%	4440000	-108019.23136611003	293.09091214365077	558
88.8%	4441000	-108170.3079081534	293.570956369363	558
88.8%	4442000	-107844.20049551432	299.71222386496277	558
88.9%	4443000	-107730.64308148809	296.52179336657076	558
88.9%	4444000	-108182.80401862366	301.7741699263002	558
88.9%	4445000	-107760.22814398259	301.8212469177632	558
88.9%	4446000	-107465.80090113427	299.6848875438496	558
88.9%	4447000	-107518.18857359141	299.0999870844346	558
89.0%	4448000	-107871.63828706229	302.6274808946668	558
89.0%	4449000	-108137.94873300195	302.45721065268316	558
89.0%	4450000	-108184.37193612591	303.04857712073175	558
89.0%	4451000	-108009.44535617367	297.8196516794625	558
89.0%	4452000	-108100.50311793457	306.1883648733108	558
89.1%	4453000	-107875.65392008424	306.07674582283386	558
89.1%	4454000	-107695.51651458698	303.8380965801862	558
89.1%	4455000	-107608.7195005517	299.36703435853184	558
89.1%	4456000	-108034.90691596153	303.0418152266375	558
89.1%	4457000	-107981.76290952647	301.74277128661913	558
89.2%	4458000	-107838.56237363559	298.84534764014256	558
89.2%	4459000	-107928.21892929915	301.96063149386396	558
89.2%	4460000	-107589.77509980323	299.79612793751306	558
89.2%	4461000	-107816.13678461057	302.8366920096237	558
89.2%	4462000	-107744.20370011171	297.85650116632763	558
89.3%	4463000	-108523.2355550637	300.71570576185553	558
89.3%	4464000	-108663.1412926258	303.42573697050193	558
