#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
49.6%	2481000	-108406.9831057731	308.4036277184998	523
49.6%	2482000	-107981.67805700772	311.3397520765415	523
49.7%	2483000	-107307.9311482131	302.0829848578075	523
49.7%	2484000	-107540.65498379595	305.5798050047925	523
49.7%	2485000	-107391.74324612692	301.8365678119975	523
49.7%	2486000	-107574.80975467898	296.18723654966954	523
49.7%	2487000	-108009.28769397875	303.93435272521646	523
49.8%	2488000	-108225.94267609646	304.203523552896	523
49.8%	2489000	-108017.02834739513	297.8800388757133	523
49.8%	2490000	-108299.60540636326	301.1380664515096	523
49.8%	2491000	-108567.81560162758	300.60297642444687	523
49.8%	2492000	-108309.30677339551	302.7882336817451	523
49.9%	2493000	-108326.4305245562	300.95522367658896	523
49.9%	2494000	-108572.62803386082	303.6026199934824	523
49.9%	2495000	-108254.94096380821	302.99309786845686	523
49.9%	2496000	-108482.5641263912	303.32516048948554	523
49.9%	2497000	-108095.55775401229	302.5685560029328	523
50.0%	2498000	-108301.25302636647	302.70313818348313	523
50.0%	2499000	-108549.48062515422	308.3604933171213	523
50.0%	2500000	-107959.20996271749	298.9439673862046	523
50.0%	2501000	-108042.89309020294	299.204407103814	523
50.0%	2502000	-108500.07668372849	302.8563801152691	523
50.1%	2503000	-108165.60923106386	300.03927800404693	523
50.1%	2504000	-107876.54344163509	295.44781153547194	523
50.1%	2505000	-108184.80273367814	311.04556596062906	523
50.1%	2506000	-107929.69642465352	300.8757115806291	523
50.1%	2507000	-108096.68733154307	295.9695906912345	523
50.2%	2508000	-108098.76793201384	301.9879074548018	523
50.2%	2509000	-108473.52271009423	304.13519370765266	523
50.2%	2510000	-107546.07306075213	301.23476827924475	523
50.2%	2511000	-108102.20506439055	302.36482742921976	523
50.2%	2512000	-108199.5284241836	295.50791650491874	523
50.3%	2513000	-108398.79170044069	304.21739210032416	523
50.3%	2514000	-108233.13050762168	304.3352073375158	523
50.3%	2515000	-108024.10061596334	298.96274032847475	523
50.3%	2516000	-108118.87496262114	300.5103269078546	523
50.3%	2517000	-107989.15322101512	295.89796454691054	523
50.4%	2518000	-108543.79133315268	299.5898468518804	523
50.4%	2519000	-108207.47990539321	304.8602087648569	523
50.4%	2520000	-108385.97739812569	302.48753617986785	523
50.4%	2521000	-107948.68959400035	295.1987699251077	523
50.4%	2522000	-107693.50230737147	300.15467086772594	523
50.5%	2523000	-108136.28492668923	295.30617216828693	523
50.5%	2524000	-108374.2273938863	296.66385699134173	523
50.5%	2525000	-108263.83119565411	302.96282351445006	523
50.5%	2526000	-108634.06689460063	301.662562542089	523
50.5%	2527000	-108104.72258133837	303.2959434504334	523
50.6%	2528000	-108401.31796055124	305.46287627825694	523
50.6%	2529000	-107993.2475450791	297.7549845374748	523
50.6%	2530000	-107752.12854632433	297.9380440271755	523
50.6%	2531000	-107695.27177055716	300.33997830682114	523
50.6%	2532000	-108116.38450836274	298.88466966268317	523
50.7%	2533000	-107889.95487653953	295.4434539028099	523
50.7%	2534000	-108599.12331108074	293.91905826784944	523
50.7%	2535000	-108183.46455654711	296.7665048830513	523
50.7%	2536000	-107948.86669233604	302.02577656722076	523
50.7%	2537000	-108263.68169606337	299.31543005103066	523
50.8%	2538000	-108066.26424607984	299.6707390319288	523
50.8%	2539000	-108145.30240731058	294.49675257662165	523
50.8%	2540000	-108612.5091711341	300.831890548125	523
50.8%	2541000	-108272.9357158118	306.26255795621523	523
50.8%	2542000	-108533.04665590427	299.7319882226471	523
50.9%	2543000	-108226.43068642658	296.5028024293595	523
50.9%	2544000	-108033.63837037818	300.86281681104975	523
50.9%	2545000	-108269.46414693352	299.21998168184075	523
50.9%	2546000	-108043.90338119236	296.4166286376717	523
50.9%	2547000	-108059.36995517276	300.10582505638115	523
51.0%	2548000	-108288.57970689028	308.45870173991693	523
51.0%	2549000	-107731.32331746304	295.45566422908087	523
51.0%	2550000	-107888.42294489476	304.4222482990821	523
51.0%	2551000	-108276.10416999925	294.01365474846693	523
51.0%	2552000	-108288.18267078092	293.9152911301847	523
51.1%	2553000	-108101.0476799563	298.5785720334305	523
51.1%	2554000	-108538.44509475864	302.22104345705185	523
51.1%	2555000	-108001.59757228568	297.7118607650356	523
51.1%	2556000	-108286.32384716324	301.30091232974576	523
51.1%	2557000	-108312.86503752857	295.2843439958956	523
51.2%	2558000	-108053.18818556983	301.2269359269741	523
51.2%	2559000	-107735.85680087307	295.1711453624654	523
51.2%	2560000	-107662.75595382391	299.62095907218577	523
51.2%	2561000	-107437.9819085144	296.5709529468413	523
51.2%	2562000	-108238.84015042195	300.1450733892648	523
51.3%	2563000	-108080.41825703532	309.5637927065785	523
51.3%	2564000	-107609.80378487287	301.89326969276794	523
51.3%	2565000	-107263.68027760251	296.97068654729696	523
51.3%	2566000	-108173.03026149212	297.07051195682294	523
51.3%	2567000	-108476.47168984078	302.7960248091788	523
51.4%	2568000	-108071.04458289407	299.51822727155985	523
51.4%	2569000	-108245.98513764422	299.2540019484976	523
51.4%	2570000	-108022.94034654764	295.89300935274815	523
51.4%	2571000	-107769.50504449778	296.59729207991734	523
51.4%	2572000	-107392.1049536094	299.8903407209371	523
51.5%	2573000	-107601.73745292146	301.2228226891844	523
51.5%	2574000	-108079.4226405602	300.4928708048318	523
51.5%	2575000	-108550.44401379162	303.87966752146406	523
51.5%	2576000	-107882.35287171719	302.44337615731894	523
51.5%	2577000	-107794.92366376845	308.5824937544632	523
51.6%	2578000	-108040.04787572403	300.18436847938807	523
51.6%	2579000	-108238.3724412974	300.46655179542284	523
51.6%	2580000	-107954.63369692978	306.91135456016247	523
51.6%	2581000	-107792.96626167465	306.8140979108809	523
51.6%	2582000	-107707.94059012714	300.2789666190453	523
51.7%	2583000	-107764.5667864636	299.98346717789343	523
51.7%	2584000	-107841.75857589161	299.8038307310945	522
51.7%	2585000	-108469.49565661745	303.1918660351026	522
51.7%	2586000	-108237.05497430451	300.14475248758134	522
51.7%	2587000	-108575.4158442379	295.13396230392175	522
51.8%	2588000	-108201.99515573448	297.1702968902933	522
51.8%	2589000	-108362.72485654871	301.30695092444677	522
51.8%	2590000	-108287.74368766812	293.2597749266951	522
51.8%	2591000	-108790.60317308619	296.38006262251565	522
51.8%	2592000	-108951.51015556022	304.45375538317285	522
51.9%	2593000	-108639.83907217789	300.87900778904776	522
51.9%	2594000	-107676.44217796088	304.70120866849186	522
51.9%	2595000	-107972.47299929662	309.1262853476673	522
51.9%	2596000	-107745.9016272386	304.1080850935849	522
51.9%	2597000	-108389.99527119077	298.97245645367695	522
52.0%	2598000	-107984.30426263018	300.9681310021309	522
52.0%	2599000	-108116.94304673397	303.50329695291134	522
52.0%	2600000	-107775.42780423607	303.65633077813004	522
52.0%	2601000	-107781.99078000546	299.3894949517608	522
52.0%	2602000	-107803.56687991135	309.5895935805785	522
52.1%	2603000	-108098.59325343976	303.716130230304	522
52.1%	2604000	-108496.90835500043	298.2683025544313	522
52.1%	2605000	-108181.27910751686	296.3510829086902	522
52.1%	2606000	-108532.01739583374	299.7079250413703	522
52.1%	2607000	-108171.24816928478	300.0194621663075	522
52.2%	2608000	-107609.30585640855	297.4733323958482	522
52.2%	2609000	-108147.48594079795	303.5727735506957	522
52.2%	2610000	-108222.76887938962	300.6122634371722	522
52.2%	2611000	-108147.9312059707	298.661703542321	522
52.2%	2612000	-108504.01118024671	298.7802312020683	522
52.3%	2613000	-108185.3858894601	294.4866621091426	522
52.3%	2614000	-107900.43525892869	297.7738128472983	522
52.3%	2615000	-107839.17071913788	296.788449563662	522
52.3%	2616000	-108441.07541441335	301.6005394387556	522
52.3%	2617000	-108417.63077349565	304.2065174936228	522
52.4%	2618000	-108198.83362147654	298.19796719381935	522
52.4%	2619000	-107966.8509640051	301.93275347278006	522
52.4%	2620000	-108035.5377354708	299.6533347069058	522
52.4%	2621000	-108103.44525026111	295.469488298642	522
52.4%	2622000	-108169.89410073473	300.9520285219662	522
52.5%	2623000	-107393.0442118512	297.6537066614602	522
52.5%	2624000	-107898.80991756963	300.21145918569533	522
52.5%	2625000	-108111.6100742761	302.1332720690067	522
52.5%	2626000	-107938.30902338796	302.92504378782576	522
52.5%	2627000	-108225.26788437855	294.84130969705706	522
52.6%	2628000	-108200.69984932384	296.5961900310347	522
52.6%	2629000	-108130.89935559081	301.33633827244984	522
52.6%	2630000	-108153.46618293761	304.3985376211416	522
52.6%	2631000	-107753.10580551298	304.4101191144038	522
52.6%	2632000	-107471.70506053115	308.26101758691703	522
52.7%	2633000	-107663.39667415107	300.5355291670068	522
52.7%	2634000	-107539.27606845694	300.60369365665736	522
52.7%	2635000	-107695.76255898154	297.3606248584606	522
52.7%	2636000	-107802.06311092945	306.0152120685212	522
52.7%	2637000	-108169.21058143512	297.19135808850586	522
52.8%	2638000	-108059.06726616877	299.55774335443857	522
52.8%	2639000	-108156.81218833197	301.48487327239565	522
52.8%	2640000	-108578.96498207259	296.07428439140915	522
52.8%	2641000	-108344.97600839473	299.98966418440176	522
52.8%	2642000	-107935.77373087406	297.8278336779	522
52.9%	2643000	-108182.35641204636	300.6907085476673	522
52.9%	2644000	-108025.84372883965	295.10366601567426	522
52.9%	2645000	-108178.89662223589	297.63074499242975	522
52.9%	2646000	-107930.58949742373	294.41281659017045	522
52.9%	2647000	-108011.13181793364	304.2063728459963	522
53.0%	2648000	-107887.13257053844	301.16132518818495	522
53.0%	2649000	-108344.94110581325	299.19724940255895	522
53.0%	2650000	-108174.2327073107	297.8027383164993	522
53.0%	2651000	-108229.9752526856	302.2574931099079	522
53.0%	2652000	-108079.35923003033	306.18398587411923	522
53.1%	2653000	-108179.27275721729	310.0351367221553	522
53.1%	2654000	-107891.15939050005	298.6009744510906	522
53.1%	2655000	-107930.07971131965	302.65295376290453	522
53.1%	2656000	-108425.5659323663	304.51822181541405	522
53.1%	2657000	-107563.23322925228	299.2317070627374	522
53.2%	2658000	-107914.32325777854	299.57150231435935	522
53.2%	2659000	-107757.7690318136	303.431346856048	522
53.2%	2660000	-107606.48505943734	297.9001898219042	522
53.2%	2661000	-108074.06603246299	304.22228602851	522
53.2%	2662000	-107840.91445277305	292.4678389855652	522
53.3%	2663000	-107865.91103055631	301.88125119467253	522
53.3%	2664000	-107764.59609151771	303.13038625063797	522
53.3%	2665000	-107599.49670535745	303.32966061229945	522
53.3%	2666000	-108156.94892581808	304.87252415872456	522
53.3%	2667000	-108236.88699812745	301.8072069590106	522
53.4%	2668000	-108024.9136037447	300.1449916604623	522
53.4%	2669000	-108330.70241189236	299.24106049659605	522
53.4%	2670000	-107909.30562031316	297.59147687304437	522
53.4%	2671000	-108235.61920690467	299.98836872022565	522
53.4%	2672000	-108004.90151700354	307.14477550917024	522
53.5%	2673000	-107991.4893817266	305.56959021168325	522
53.5%	2674000	-108108.0379353459	303.1217977422699	522
53.5%	2675000	-108088.67047014483	302.3965232857899	522
53.5%	2676000	-107985.25074722548	294.29190073983517	522
53.5%	2677000	-108293.03562625684	299.51914797455134	522
53.6%	2678000	-108037.87267784984	288.39703426616245	522
53.6%	2679000	-107978.28924265038	301.5108074545992	522
53.6%	2680000	-108070.51548766089	303.56189545207786	522
53.6%	2681000	-108266.81915496686	298.29188917336177	522
53.6%	2682000	-108824.11844904232	301.5066637647921	522
53.7%	2683000	-108263.83071653452	296.9444276749036	522
53.7%	2684000	-108228.98893491877	296.76469211060623	522
53.7%	2685000	-108063.44009276852	300.6011171418798	522
53.7%	2686000	-108143.94756933092	307.1920880825649	522
53.7%	2687000	-108089.14144043438	305.31397001459834	522
53.8%	2688000	-108317.98611950432	300.54644527411614	522
53.8%	2689000	-107777.24641003134	299.90095674222255	522
53.8%	2690000	-107520.71751708165	295.2189209111012	522
53.8%	2691000	-107610.53177330364	300.55981565992266	522
53.8%	2692000	-107829.56922188611	300.42124277670877	522
53.9%	2693000	-107639.4784526052	298.7215457171509	522
53.9%	2694000	-108267.8249070386	301.80415598220975	522
53.9%	2695000	-107891.95445993124	303.17955967349263	522
53.9%	2696000	-108010.0504258622	298.96962098984176	522
53.9%	2697000	-107890.77810911112	296.388419714764	522
54.0%	2698000	-108258.57008650736	303.7632498119665	522
54.0%	2699000	-107470.47025370854	303.27643903063114	522
54.0%	2700000	-107964.04657682101	305.07773591345887	522
54.0%	2701000	-108209.31541781151	292.9676056316993	522
54.0%	2702000	-107916.13809582777	300.3922651180665	522
54.1%	2703000	-107861.7199564618	301.42620092457094	522
54.1%	2704000	-107851.31911602383	304.63925713583006	522
54.1%	2705000	-107800.14833719353	302.746934707141	522
54.1%	2706000	-108360.60498874681	309.3832535884514	522
54.1%	2707000	-108350.39102102537	301.72865925872856	522
54.2%	2708000	-108403.11179560237	302.9263086731888	522
54.2%	2709000	-108428.34730790532	299.7674389713926	522
54.2%	2710000	-108002.99515193864	303.3897804209578	522
54.2%	2711000	-108228.73874242092	301.834879378724	522
54.2%	2712000	-108202.65276060323	300.84232086158744	522
54.3%	2713000	-108049.49061031523	293.08333323764504	522
54.3%	2714000	-108472.49291848764	308.25855652364584	522
54.3%	2715000	-108574.74297637725	298.948465833626	522
54.3%	2716000	-107872.6460356887	305.9405576358517	522
54.3%	2717000	-107563.33398699784	306.65570600950707	522
54.4%	2718000	-107677.45706128422	299.1535514532964	522
54.4%	2719000	-108005.35940382862	302.60114405018663	522
54.4%	2720000	-107786.28740919079	302.6527696499425	522
54.4%	2721000	-108162.95682388707	300.26320087135	522
54.4%	2722000	-108578.53595448821	299.8660568708714	522
54.5%	2723000	-108476.41324769612	298.7145506774626	522
54.5%	2724000	-108017.50186489453	298.07829301985197	522
54.5%	2725000	-107820.26569641917	295.2350693712598	522
54.5%	2726000	-107795.41548009217	297.8090416203587	522
54.5%	2727000	-108144.01459527761	302.89581714780303	522
54.6%	2728000	-108003.27152182604	303.45965119679045	522
54.6%	2729000	-107929.7202219197	297.13448604124005	522
54.6%	2730000	-108008.56699630129	302.09784041252124	522
54.6%	2731000	-107643.06195606012	300.2327357142566	522
54.6%	2732000	-108328.45133473212	297.5083305207716	522
54.7%	2733000	-107904.81260302244	303.02638226144495	522
54.7%	2734000	-108074.1706029384	302.67639899058827	522
54.7%	2735000	-108042.42042717617	302.55161443618005	522
54.7%	2736000	-107738.78168618865	297.5350417296263	522
54.7%	2737000	-108250.01475044922	292.0275967134915	522
54.8%	2738000	-107766.2979529954	298.4437249897193	522
54.8%	2739000	-108232.99973923131	297.6235279761968	522
54.8%	2740000	-108123.65707247588	293.7452204676203	522
54.8%	2741000	-108003.02619156637	295.7536879921563	522
54.8%	2742000	-107829.3741776431	294.9354037374357	522
54.9%	2743000	-107931.13185823336	299.59874816944506	522
54.9%	2744000	-108143.7494043482	297.1775468022977	522
54.9%	2745000	-108579.58287322405	300.47706038046965	522
54.9%	2746000	-108276.91133043589	302.32855690911924	522
54.9%	2747000	-108214.51828368264	309.44754366021067	522
55.0%	2748000	-108187.55562162888	302.9247848901555	522
55.0%	2749000	-108273.20162842236	298.0482113167304	522
55.0%	2750000	-108369.76921663387	304.4432963118714	522
55.0%	2751000	-107818.41878703213	293.00153895772513	522
55.0%	2752000	-107849.42193826172	296.3871971155893	522
55.1%	2753000	-107763.48482270003	299.34111057739966	522
55.1%	2754000	-108241.41378590441	302.9088126577218	522
55.1%	2755000	-108217.24570812401	305.28184477594635	522
55.1%	2756000	-108496.4168715761	296.89706711677366	522
55.1%	2757000	-107747.2734996078	296.62606837629716	522
55.2%	2758000	-108195.49531172263	299.65704098505836	522
55.2%	2759000	-107684.97206030856	301.7096553875225	522
55.2%	2760000	-107903.53841019003	301.5983127440208	522
55.2%	2761000	-108224.90513168578	298.4868321449369	522
55.2%	2762000	-108473.11993485224	302.74015148727705	522
55.3%	2763000	-108017.76255938737	294.49794061820313	522
55.3%	2764000	-108043.89040472684	297.9649098362788	522
55.3%	2765000	-107760.94070742652	301.1998647708483	522
55.3%	2766000	-107956.62924982561	304.7439955168993	522
55.3%	2767000	-108054.30680148513	306.38368625909817	522
55.4%	2768000	-107671.75732158194	301.7431319984913	522
55.4%	2769000	-108201.70499489224	298.93774942906856	522
55.4%	2770000	-108194.7837148779	300.55065527862985	522
55.4%	2771000	-108149.63344579609	301.33207107385823	522
55.4%	2772000	-108514.17037476087	302.12256942700463	522
55.5%	2773000	-108663.11026898376	302.35744606817644	522
55.5%	2774000	-107907.41926370864	299.38962198323026	522
55.5%	2775000	-108244.86588073964	295.6766739945018	522
55.5%	2776000	-108034.31348679145	298.2433666724297	522
55.5%	2777000	-107342.18649061001	301.8310033942366	522
55.6%	2778000	-107352.55088460771	306.5950532796452	522
55.6%	2779000	-107386.77715029009	305.0120099129795	522
55.6%	2780000	-107557.11225012853	298.2657052670731	522
55.6%	2781000	-108019.52078585862	301.92915588140477	522
55.6%	2782000	-107597.34509187913	301.51057291824407	522
55.7%	2783000	-108142.2674986322	300.82480084360736	522
55.7%	2784000	-108276.90668582916	302.8597891767	522
55.7%	2785000	-107803.03875292093	304.2193252191378	522
55.7%	2786000	-107921.32134794607	302.3933938804051	522
55.7%	2787000	-107812.78997128853	294.4921269027905	522
55.8%	2788000	-107716.95508984057	299.68442766844925	522
55.8%	2789000	-108068.44645399041	304.46924070383506	522
55.8%	2790000	-107784.56045415415	302.1081991334992	522
55.8%	2791000	-108413.2705235628	294.41185836039784	522
55.8%	2792000	-108499.40319207008	297.19527344621827	522
55.9%	2793000	-108452.92408199795	299.49247104928855	522
55.9%	2794000	-108537.78111880948	301.8192825791111	522
55.9%	2795000	-108306.0601003517	296.3343746171215	522
55.9%	2796000	-108879.4695158361	302.6067781442384	522
55.9%	2797000	-108085.58808372496	300.24677821575267	522
56.0%	2798000	-108281.55136451777	300.57121216530965	522
56.0%	2799000	-108000.26329398435	305.8923817127187	522
56.0%	2800000	-107441.68939334131	307.3844790433485	522
56.0%	2801000	-107813.23907185975	300.2764734839981	522
56.0%	2802000	-108245.20879047317	305.52703419945425	522
56.1%	2803000	-108513.00872957497	299.99684008391716	522
56.1%	2804000	-107853.70108133624	302.349482578041	522
56.1%	2805000	-107921.63597903843	297.47517151526006	522
56.1%	2806000	-107861.27322585625	300.7862369039951	522
56.1%	2807000	-107673.64244023524	305.33821041462244	522
56.2%	2808000	-107361.02726222365	302.937017537889	522
56.2%	2809000	-108157.12053838233	299.84795653838603	522
56.2%	2810000	-107708.30158143654	298.9827432472445	522
56.2%	2811000	-107852.9656862102	297.38199138397414	522
56.2%	2812000	-107928.3822800878	302.24562283925104	522
56.3%	2813000	-108288.67102410784	305.1578158254397	522
56.3%	2814000	-108298.22232274152	296.658872706868	522
56.3%	2815000	-107871.92667423235	297.57752162028316	522
56.3%	2816000	-108285.99652842106	308.20307766161704	522
56.3%	2817000	-107316.00435573934	299.1666783461702	522
56.4%	2818000	-107610.92252717703	299.58665656362956	522
56.4%	2819000	-107832.87064321036	302.8589612478539	522
56.4%	2820000	-108050.634484916	300.3877608217565	522
56.4%	2821000	-108260.88995344169	307.51590132002264	522
56.4%	2822000	-107900.69834749261	303.6643896625256	522
56.5%	2823000	-107945.21690743486	306.1504873447066	522
56.5%	2824000	-107259.57070567738	297.12889518919695	522
56.5%	2825000	-108614.12706975476	306.9352915130242	522
56.5%	2826000	-107913.60955880326	302.2800237089104	522
56.5%	2827000	-108455.16399220447	293.21651744490975	522
56.6%	2828000	-108050.6187997947	297.9864866961334	522
56.6%	2829000	-108206.02067725314	304.6348440377535	522
56.6%	2830000	-108035.02938200277	298.6698795185374	522
56.6%	2831000	-108091.34719067905	305.5652743252323	522
56.6%	2832000	-107768.40946590365	300.3076931579809	522
56.7%	2833000	-108332.23540419783	300.44427006244695	522
56.7%	2834000	-108102.21026613936	305.83075086439493	522
56.7%	2835000	-108173.58591853944	299.28675333249515	522
56.7%	2836000	-107901.74280126626	304.15470016799026	522
56.7%	2837000	-108098.38098936086	303.2957363776801	522
56.8%	2838000	-108254.02465743921	296.57599100877263	522
56.8%	2839000	-107795.02287869714	297.9139951217322	522
56.8%	2840000	-107723.49943370954	302.91815998835034	522
56.8%	2841000	-107789.87004860444	301.0900677006618	522
56.8%	2842000	-108123.07669136766	301.54134074359047	522
56.9%	2843000	-108723.459726759	298.99620327812937	522
56.9%	2844000	-108784.95660801395	303.29625387679164	522
56.9%	2845000	-108379.38256554888	305.40402852855	522
56.9%	2846000	-107947.32073525479	308.3157378411716	522
56.9%	2847000	-107925.99629943841	303.3574622905197	522
57.0%	2848000	-107746.0903910906	303.4118058615549	522
57.0%	2849000	-107723.3189292308	302.6611412899169	522
57.0%	2850000	-108014.12247811258	298.6492898345365	522
57.0%	2851000	-108090.79833593243	298.08357871164435	522
57.0%	2852000	-108467.37867394648	301.53623864477686	522
57.1%	2853000	-108475.35132262926	293.3169363657771	522
57.1%	2854000	-108237.57731078984	299.4780263188528	522
57.1%	2855000	-108856.60838223295	305.1431265977745	522
57.1%	2856000	-107968.06854541996	298.137184997323	522
57.1%	2857000	-108247.21003333386	298.5358589781241	522
57.2%	2858000	-108046.40683518536	295.4581788982646	522
57.2%	2859000	-107899.04936663178	300.60434976670587	522
57.2%	2860000	-108088.78365291865	307.13569275228514	522
57.2%	2861000	-108263.59576953971	292.22428666321645	522
57.2%	2862000	-108494.09575028857	299.6790105367405	522
57.3%	2863000	-108296.78712687385	301.50383232043094	522
57.3%	2864000	-107956.36919258907	296.41662015755924	522
57.3%	2865000	-108486.77092461241	305.7821211496062	522
57.3%	2866000	-107872.03566149902	300.81949816406683	522
57.3%	2867000	-108008.62801965163	295.44069635343516	522
57.4%	2868000	-108480.19640213414	305.03757353056807	522
57.4%	2869000	-108308.04715190618	304.3828700459177	522
57.4%	2870000	-107660.63635408343	301.8421656470739	522
57.4%	2871000	-108002.17704169475	304.5560133580382	522
57.4%	2872000	-108487.77201038785	304.5094813539538	522
57.5%	2873000	-107945.79620799329	302.0189514003008	522
57.5%	2874000	-108551.35574698006	300.0868693019081	522
57.5%	2875000	-107978.9404198986	306.43734159292006	522
57.5%	2876000	-107678.35871692747	299.298134078369	522
57.5%	2877000	-108217.40334508754	300.9178709471807	522
57.6%	2878000	-108274.22143719695	310.3702695180631	522
57.6%	2879000	-108132.4361134388	291.78442652811304	522
57.6%	2880000	-108180.8983948233	304.43620208691834	522
57.6%	2881000	-107484.15040539834	294.30669073741575	522
57.6%	2882000	-107889.93685831176	299.45969532057154	522
57.7%	2883000	-107692.67144007888	306.28899348480405	522
57.7%	2884000	-108146.41103579733	307.062848779535	522
57.7%	2885000	-107612.53313179128	297.60927640263554	522
57.7%	2886000	-107666.3404113662	300.6987822238888	522
57.7%	2887000	-107788.58916354715	302.8340394047376	522
57.8%	2888000	-108567.97130920435	302.00449021934037	522
57.8%	2889000	-108580.80350326374	297.7018358347337	522
57.8%	2890000	-108487.75961756543	301.5938972155156	522
57.8%	2891000	-108876.91395482537	297.8439390678186	522
57.8%	2892000	-108158.49040873	300.05680803181866	522
57.9%	2893000	-108398.47248331411	301.84796341014794	522
57.9%	2894000	-107971.86376772542	302.798264367435	522
57.9%	2895000	-107820.9731732246	301.5358183795102	522
57.9%	2896000	-107543.75776876044	300.99485566852144	522
57.9%	2897000	-107515.86626152834	296.62522784548287	522
58.0%	2898000	-107718.33735384862	295.3887558803429	522
58.0%	2899000	-107935.54965550709	295.9320854988774	522
58.0%	2900000	-107394.14314368414	298.97900624441246	522
58.0%	2901000	-107684.12149034091	305.0323234450316	522
58.0%	2902000	-107687.54091053805	295.66828919607565	522
58.1%	2903000	-107968.3602242677	300.1123353506795	522
58.1%	2904000	-107970.59378077462	300.8816611569067	522
58.1%	2905000	-107890.20267134649	298.6232633002054	522
58.1%	2906000	-108330.5486104642	300.7895629998693	522
58.1%	2907000	-108320.19088176568	300.88689947986705	522
58.2%	2908000	-108611.67208269192	300.7210783340164	522
58.2%	2909000	-108043.55280302814	299.27019564463694	522
58.2%	2910000	-108375.87824213807	297.1987857153894	522
58.2%	2911000	-108221.3974441574	296.6408427507062	522
58.2%	2912000	-108124.88269825932	308.3359345143004	522
58.3%	2913000	-107911.68642615434	303.474417547264	522
58.3%	2914000	-107927.06110852119	302.84763352873716	522
58.3%	2915000	-108184.37567296578	303.8127691577737	522
58.3%	2916000	-107623.9060807298	303.3774242522623	522
58.3%	2917000	-108007.91588546033	308.1184827076177	522
58.4%	2918000	-107840.19659258053	304.3737866685719	522
58.4%	2919000	-107703.30617000372	303.27514797397043	522
58.4%	2920000	-107526.9560178027	295.92439373353494	522
58.4%	2921000	-108186.34376088111	296.3792820108742	522
58.4%	2922000	-107835.26116809202	305.87882067580443	522
58.5%	2923000	-107920.76937234635	290.0812200829443	522
58.5%	2924000	-108320.67712166673	299.3028443802343	522
58.5%	2925000	-107655.03793679853	291.35637598745336	522
58.5%	2926000	-107951.41143718944	299.70974131039674	522
58.5%	2927000	-108058.49677747907	302.31630437681423	522
58.6%	2928000	-107960.76743486244	302.5161263040267	522
58.6%	2929000	-108285.91436974751	300.6659294763993	522
58.6%	2930000	-107779.48901983048	301.41440754029	522
58.6%	2931000	-107846.92884878838	304.2424639835479	522
58.6%	2932000	-107881.14093680168	300.8330951592516	522
58.7%	2933000	-108112.31137341494	297.8585054405707	522
58.7%	2934000	-108339.64018007135	301.8282490455493	522
58.7%	2935000	-108151.18040982331	297.9998334172933	522
58.7%	2936000	-107620.98967007175	299.96830161629975	522
58.7%	2937000	-108197.11393131991	300.44146224319593	522
58.8%	2938000	-107899.17900555069	295.72642452374606	522
58.8%	2939000	-107480.55574229965	296.1451504431863	522
58.8%	2940000	-107870.57085428177	298.67449501235933	522
58.8%	2941000	-108407.40652245213	304.4277394563984	522
58.8%	2942000	-108412.50856739492	298.95431300423024	522
58.9%	2943000	-107903.37898761523	302.54756131097946	522
58.9%	2944000	-107643.20633028494	297.2907545693862	522
58.9%	2945000	-107888.16122244135	301.0954462335727	522
58.9%	2946000	-108429.17356306524	304.0156977663225	522
58.9%	2947000	-108210.90984338196	308.74441973686845	522
59.0%	2948000	-108284.87630559341	303.6893535141239	522
59.0%	2949000	-107956.60239902278	297.20275915642765	522
59.0%	2950000	-107952.43835680303	299.29317713331034	522
59.0%	2951000	-108177.20917285956	301.27019481637063	522
59.0%	2952000	-108224.88066073856	307.16122116158493	522
59.1%	2953000	-107987.64459167584	298.15480235622937	522
59.1%	2954000	-107754.95897386433	293.93203894390064	522
59.1%	2955000	-108273.1485441497	307.58733798240416	522
59.1%	2956000	-108204.01108186599	299.0154864948245	522
59.1%	2957000	-108558.21747611463	302.2206777664356	522
59.2%	2958000	-108128.39805485727	306.99196977874067	522
59.2%	2959000	-108116.22479531728	304.2846563685101	522
59.2%	2960000	-108196.88289509201	302.9329238114621	522
59.2%	2961000	-108120.037538314	305.24539935051274	522
59.2%	2962000	-108206.84281010646	299.0446635565515	522
59.3%	2963000	-108315.60769135086	300.08642165542443	522
59.3%	2964000	-108423.2940910398	297.45068748433795	522
59.3%	2965000	-108106.6462662837	298.4347801467693	522
59.3%	2966000	-107864.83813209576	300.31991810696826	522
59.3%	2967000	-108237.98816112545	299.03250122313597	522
59.4%	2968000	-107593.36977588362	297.71200399537037	522
59.4%	2969000	-107964.54697592766	302.7950128549103	522
59.4%	2970000	-108211.92836938892	305.9610076993396	522
59.4%	2971000	-108448.49430730077	296.3057739117517	522
59.4%	2972000	-108029.30052801315	302.60041705366075	522
59.5%	2973000	-108396.4799137977	305.5797225180775	522
59.5%	2974000	-108002.27107017953	294.3877414385889	522
59.5%	2975000	-107550.85843331879	301.65294819625	522
59.5%	2976000	-107567.7577070496	301.9736585219761	522
59.5%	2977000	-108005.097650073	305.7618579434853	522
59.6%	2978000	-107639.173761721	297.54793673385905	522
59.6%	2979000	-108141.36279101972	297.9792762051427	522
